codedrug,parent
http://purl.obolibrary.org/obo/CHEBI_33906,http://purl.obolibrary.org/obo/CHEBI_33913
http://purl.obolibrary.org/obo/CHEBI_33906,http://purl.obolibrary.org/obo/CHEBI_33890
http://purl.obolibrary.org/obo/CHEBI_8499,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_8499,http://purl.obolibrary.org/obo/CHEBI_35533
http://purl.obolibrary.org/obo/CHEBI_59999,http://purl.obolibrary.org/obo/BFO_0000030
http://purl.obolibrary.org/obo/CHEBI_59999,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_36586,http://purl.obolibrary.org/obo/CHEBI_36587
http://purl.obolibrary.org/obo/CHEBI_36586,http://purl.obolibrary.org/obo/CHEBI_36963
http://purl.obolibrary.org/obo/CHEBI_22907,http://purl.obolibrary.org/obo/CHEBI_23089
http://purl.obolibrary.org/obo/CHEBI_22907,http://purl.obolibrary.org/obo/CHEBI_24395
http://purl.obolibrary.org/obo/CHEBI_24922,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_24922,http://purl.obolibrary.org/obo/CHEBI_33659
http://purl.obolibrary.org/obo/CHEBI_24922,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_35259,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_35259,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_24863,http://purl.obolibrary.org/obo/CHEBI_38856
http://purl.obolibrary.org/obo/CHEBI_24863,http://purl.obolibrary.org/obo/CHEBI_37142
http://purl.obolibrary.org/obo/CHEBI_37943,http://purl.obolibrary.org/obo/CHEBI_25903
http://purl.obolibrary.org/obo/CHEBI_37943,http://purl.obolibrary.org/obo/CHEBI_59062
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_35346
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_24261
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_35342
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_35344
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_47909
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_50858
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_36885
http://purl.obolibrary.org/obo/CHEBI_3001,http://purl.obolibrary.org/obo/CHEBI_51689
http://purl.obolibrary.org/obo/CHEBI_46895,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/CHEBI_46895,http://purl.obolibrary.org/obo/CHEBI_16670
http://purl.obolibrary.org/obo/CHEBI_46746,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_46746,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_36785,http://purl.obolibrary.org/obo/CHEBI_33636
http://purl.obolibrary.org/obo/CHEBI_36785,http://purl.obolibrary.org/obo/CHEBI_35294
http://purl.obolibrary.org/obo/CHEBI_4514,http://purl.obolibrary.org/obo/CHEBI_33308
http://purl.obolibrary.org/obo/CHEBI_4514,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_25094,http://purl.obolibrary.org/obo/CHEBI_33704
http://purl.obolibrary.org/obo/CHEBI_25094,http://purl.obolibrary.org/obo/CHEBI_35987
http://purl.obolibrary.org/obo/CHEBI_26385,http://purl.obolibrary.org/obo/CHEBI_22315
http://purl.obolibrary.org/obo/CHEBI_26385,http://purl.obolibrary.org/obo/CHEBI_26401
http://purl.obolibrary.org/obo/CHEBI_25741,http://purl.obolibrary.org/obo/CHEBI_37577
http://purl.obolibrary.org/obo/CHEBI_25741,http://purl.obolibrary.org/obo/CHEBI_25806
http://purl.obolibrary.org/obo/CHEBI_33273,http://purl.obolibrary.org/obo/CHEBI_22563
http://purl.obolibrary.org/obo/CHEBI_33273,http://purl.obolibrary.org/obo/CHEBI_36358
http://purl.obolibrary.org/obo/CHEBI_3175,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_3175,http://purl.obolibrary.org/obo/CHEBI_24780
http://purl.obolibrary.org/obo/CHEBI_3175,http://purl.obolibrary.org/obo/CHEBI_38771
http://purl.obolibrary.org/obo/CHEBI_45652,http://purl.obolibrary.org/obo/CHEBI_36181
http://purl.obolibrary.org/obo/CHEBI_45652,http://purl.obolibrary.org/obo/CHEBI_35287
http://purl.obolibrary.org/obo/CHEBI_45652,http://purl.obolibrary.org/obo/CHEBI_35267
http://purl.obolibrary.org/obo/CHEBI_5775,http://purl.obolibrary.org/obo/CHEBI_52362
http://purl.obolibrary.org/obo/CHEBI_5775,http://purl.obolibrary.org/obo/CHEBI_38768
http://purl.obolibrary.org/obo/CHEBI_5775,http://purl.obolibrary.org/obo/CHEBI_50893
http://purl.obolibrary.org/obo/CHEBI_5775,http://purl.obolibrary.org/obo/CHEBI_24631
http://purl.obolibrary.org/obo/CHEBI_26819,http://purl.obolibrary.org/obo/CHEBI_37826
http://purl.obolibrary.org/obo/CHEBI_26819,http://purl.obolibrary.org/obo/CHEBI_35701
http://purl.obolibrary.org/obo/CHEBI_16709,http://purl.obolibrary.org/obo/CHEBI_25340
http://purl.obolibrary.org/obo/CHEBI_16709,http://purl.obolibrary.org/obo/CHEBI_38196
http://purl.obolibrary.org/obo/CHEBI_16709,http://purl.obolibrary.org/obo/CHEBI_27306
http://purl.obolibrary.org/obo/CHEBI_16709,http://purl.obolibrary.org/obo/CHEBI_38182
http://purl.obolibrary.org/obo/CHEBI_27375,http://purl.obolibrary.org/obo/CHEBI_27288
http://purl.obolibrary.org/obo/CHEBI_27375,http://purl.obolibrary.org/obo/CHEBI_38482
http://purl.obolibrary.org/obo/CHEBI_7459,http://purl.obolibrary.org/obo/CHEBI_38164
http://purl.obolibrary.org/obo/CHEBI_7459,http://purl.obolibrary.org/obo/CHEBI_25418
http://purl.obolibrary.org/obo/CHEBI_38311,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_38311,http://purl.obolibrary.org/obo/CHEBI_35627
http://purl.obolibrary.org/obo/CHEBI_38311,http://purl.obolibrary.org/obo/CHEBI_38106
http://purl.obolibrary.org/obo/CHEBI_38311,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_38311,http://purl.obolibrary.org/obo/CHEBI_27933
http://purl.obolibrary.org/obo/CHEBI_35287,http://purl.obolibrary.org/obo/CHEBI_23213
http://purl.obolibrary.org/obo/CHEBI_35287,http://purl.obolibrary.org/obo/CHEBI_35267
http://purl.obolibrary.org/obo/CHEBI_16385,http://purl.obolibrary.org/obo/CHEBI_33261
http://purl.obolibrary.org/obo/CHEBI_16385,http://purl.obolibrary.org/obo/CHEBI_26822
http://purl.obolibrary.org/obo/CHEBI_47780,http://purl.obolibrary.org/obo/CHEBI_47804
http://purl.obolibrary.org/obo/CHEBI_47780,http://purl.obolibrary.org/obo/CHEBI_36809
http://purl.obolibrary.org/obo/CHEBI_22390,http://purl.obolibrary.org/obo/CHEBI_60979
http://purl.obolibrary.org/obo/CHEBI_22390,http://purl.obolibrary.org/obo/CHEBI_35436
http://purl.obolibrary.org/obo/CHEBI_23367,http://purl.obolibrary.org/obo/BFO_0000030
http://purl.obolibrary.org/obo/CHEBI_23367,http://purl.obolibrary.org/obo/CHEBI_24431
http://purl.obolibrary.org/obo/CHEBI_26714,http://purl.obolibrary.org/obo/CHEBI_35479
http://purl.obolibrary.org/obo/CHEBI_26714,http://purl.obolibrary.org/obo/CHEBI_26712
http://purl.obolibrary.org/obo/CHEBI_35724,http://purl.obolibrary.org/obo/CHEBI_25704
http://purl.obolibrary.org/obo/CHEBI_35724,http://purl.obolibrary.org/obo/CHEBI_63299
http://purl.obolibrary.org/obo/CHEBI_35724,http://purl.obolibrary.org/obo/CHEBI_26819
http://purl.obolibrary.org/obo/CHEBI_38313,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_38313,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_127780,http://purl.obolibrary.org/obo/CHEBI_33575
http://purl.obolibrary.org/obo/CHEBI_127780,http://purl.obolibrary.org/obo/CHEBI_26069
http://purl.obolibrary.org/obo/CHEBI_15365,http://purl.obolibrary.org/obo/CHEBI_47622
http://purl.obolibrary.org/obo/CHEBI_15365,http://purl.obolibrary.org/obo/CHEBI_22723
http://purl.obolibrary.org/obo/CHEBI_9654,http://purl.obolibrary.org/obo/CHEBI_36588
http://purl.obolibrary.org/obo/CHEBI_9654,http://purl.obolibrary.org/obo/CHEBI_46848
http://purl.obolibrary.org/obo/CHEBI_9654,http://purl.obolibrary.org/obo/CHEBI_46845
http://purl.obolibrary.org/obo/CHEBI_9654,http://purl.obolibrary.org/obo/CHEBI_46746
http://purl.obolibrary.org/obo/CHEBI_47909,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_47909,http://purl.obolibrary.org/obo/CHEBI_51689
http://purl.obolibrary.org/obo/CHEBI_35992,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_35992,http://purl.obolibrary.org/obo/CHEBI_38106
http://purl.obolibrary.org/obo/CHEBI_35992,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_35992,http://purl.obolibrary.org/obo/CHEBI_27933
http://purl.obolibrary.org/obo/CHEBI_25558,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_25558,http://purl.obolibrary.org/obo/CHEBI_24531
http://purl.obolibrary.org/obo/CHEBI_18274,http://purl.obolibrary.org/obo/CHEBI_23636
http://purl.obolibrary.org/obo/CHEBI_18274,http://purl.obolibrary.org/obo/CHEBI_47018
http://purl.obolibrary.org/obo/CHEBI_24995,http://purl.obolibrary.org/obo/CHEBI_36588
http://purl.obolibrary.org/obo/CHEBI_24995,http://purl.obolibrary.org/obo/CHEBI_23443
http://purl.obolibrary.org/obo/CHEBI_24995,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_26580,http://purl.obolibrary.org/obo/CHEBI_22565
http://purl.obolibrary.org/obo/CHEBI_26580,http://purl.obolibrary.org/obo/CHEBI_39270
http://purl.obolibrary.org/obo/CHEBI_22888,http://purl.obolibrary.org/obo/CHEBI_64459
http://purl.obolibrary.org/obo/CHEBI_22888,http://purl.obolibrary.org/obo/CHEBI_33836
http://purl.obolibrary.org/obo/CHEBI_38958,http://purl.obolibrary.org/obo/CHEBI_22315
http://purl.obolibrary.org/obo/CHEBI_38958,http://purl.obolibrary.org/obo/CHEBI_24828
http://purl.obolibrary.org/obo/CHEBI_46955,http://purl.obolibrary.org/obo/CHEBI_51269
http://purl.obolibrary.org/obo/CHEBI_46955,http://purl.obolibrary.org/obo/CHEBI_38032
http://purl.obolibrary.org/obo/CHEBI_26509,http://purl.obolibrary.org/obo/CHEBI_22315
http://purl.obolibrary.org/obo/CHEBI_26509,http://purl.obolibrary.org/obo/CHEBI_26513
http://purl.obolibrary.org/obo/CHEBI_6343,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_6343,http://purl.obolibrary.org/obo/CHEBI_22702
http://purl.obolibrary.org/obo/CHEBI_2668,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_2668,http://purl.obolibrary.org/obo/CHEBI_50075
http://purl.obolibrary.org/obo/CHEBI_37578,http://purl.obolibrary.org/obo/CHEBI_24471
http://purl.obolibrary.org/obo/CHEBI_37578,http://purl.obolibrary.org/obo/CHEBI_37577
http://purl.obolibrary.org/obo/CHEBI_38106,http://purl.obolibrary.org/obo/CHEBI_33261
http://purl.obolibrary.org/obo/CHEBI_38106,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_24913,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/CHEBI_24913,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_35868,http://purl.obolibrary.org/obo/CHEBI_25384
http://purl.obolibrary.org/obo/CHEBI_35868,http://purl.obolibrary.org/obo/CHEBI_24669
http://purl.obolibrary.org/obo/CHEBI_39548,http://purl.obolibrary.org/obo/CHEBI_26455
http://purl.obolibrary.org/obo/CHEBI_39548,http://purl.obolibrary.org/obo/CHEBI_35972
http://purl.obolibrary.org/obo/CHEBI_26144,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_26144,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_33694,http://purl.obolibrary.org/obo/CHEBI_33839
http://purl.obolibrary.org/obo/CHEBI_33694,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_3127,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_3127,http://purl.obolibrary.org/obo/CHEBI_35681
http://purl.obolibrary.org/obo/CHEBI_5790,http://purl.obolibrary.org/obo/CHEBI_38164
http://purl.obolibrary.org/obo/CHEBI_5790,http://purl.obolibrary.org/obo/CHEBI_25418
http://purl.obolibrary.org/obo/CHEBI_29067,http://purl.obolibrary.org/obo/CHEBI_35406
http://purl.obolibrary.org/obo/CHEBI_29067,http://purl.obolibrary.org/obo/CHEBI_25696
http://purl.obolibrary.org/obo/CHEBI_25696,http://purl.obolibrary.org/obo/CHEBI_22563
http://purl.obolibrary.org/obo/CHEBI_25696,http://purl.obolibrary.org/obo/CHEBI_25699
http://purl.obolibrary.org/obo/CHEBI_4885,http://purl.obolibrary.org/obo/CHEBI_26421
http://purl.obolibrary.org/obo/CHEBI_4885,http://purl.obolibrary.org/obo/CHEBI_47956
http://purl.obolibrary.org/obo/CHEBI_46668,http://purl.obolibrary.org/obo/CHEBI_33308
http://purl.obolibrary.org/obo/CHEBI_46668,http://purl.obolibrary.org/obo/CHEBI_25359
http://purl.obolibrary.org/obo/CHEBI_47381,http://purl.obolibrary.org/obo/CHEBI_25384
http://purl.obolibrary.org/obo/CHEBI_47381,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_36358,http://purl.obolibrary.org/obo/CHEBI_36357
http://purl.obolibrary.org/obo/CHEBI_36358,http://purl.obolibrary.org/obo/CHEBI_24870
http://purl.obolibrary.org/obo/CHEBI_22715,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_22715,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_22727,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_22727,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_51209,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_51209,http://purl.obolibrary.org/obo/CHEBI_35681
http://purl.obolibrary.org/obo/CHEBI_27171,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_27171,http://purl.obolibrary.org/obo/CHEBI_33672
http://purl.obolibrary.org/obo/CHEBI_33567,http://purl.obolibrary.org/obo/CHEBI_64365
http://purl.obolibrary.org/obo/CHEBI_33567,http://purl.obolibrary.org/obo/CHEBI_25375
http://purl.obolibrary.org/obo/CHEBI_33567,http://purl.obolibrary.org/obo/CHEBI_33566
http://purl.obolibrary.org/obo/CHEBI_35359,http://purl.obolibrary.org/obo/CHEBI_35352
http://purl.obolibrary.org/obo/CHEBI_35359,http://purl.obolibrary.org/obo/CHEBI_2634
http://purl.obolibrary.org/obo/CHEBI_51141,http://purl.obolibrary.org/obo/CHEBI_38530
http://purl.obolibrary.org/obo/CHEBI_51141,http://purl.obolibrary.org/obo/CHEBI_29347
http://purl.obolibrary.org/obo/CHEBI_51141,http://purl.obolibrary.org/obo/CHEBI_47017
http://purl.obolibrary.org/obo/CHEBI_50893,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_50893,http://purl.obolibrary.org/obo/CHEBI_33833
http://purl.obolibrary.org/obo/CHEBI_24395,http://purl.obolibrary.org/obo/CHEBI_24396
http://purl.obolibrary.org/obo/CHEBI_24395,http://purl.obolibrary.org/obo/CHEBI_25903
http://purl.obolibrary.org/obo/CHEBI_36963,http://purl.obolibrary.org/obo/CHEBI_36962
http://purl.obolibrary.org/obo/CHEBI_36963,http://purl.obolibrary.org/obo/CHEBI_25806
http://purl.obolibrary.org/obo/CHEBI_58956,http://purl.obolibrary.org/obo/CHEBI_58953
http://purl.obolibrary.org/obo/CHEBI_58956,http://purl.obolibrary.org/obo/CHEBI_58955
http://purl.obolibrary.org/obo/CHEBI_35267,http://purl.obolibrary.org/obo/CHEBI_35274
http://purl.obolibrary.org/obo/CHEBI_35267,http://purl.obolibrary.org/obo/CHEBI_26469
http://purl.obolibrary.org/obo/CHEBI_26979,http://purl.obolibrary.org/obo/CHEBI_51959
http://purl.obolibrary.org/obo/CHEBI_26979,http://purl.obolibrary.org/obo/CHEBI_38166
http://purl.obolibrary.org/obo/CHEBI_26979,http://purl.obolibrary.org/obo/CHEBI_36688
http://purl.obolibrary.org/obo/CHEBI_37142,http://purl.obolibrary.org/obo/CHEBI_36684
http://purl.obolibrary.org/obo/CHEBI_37142,http://purl.obolibrary.org/obo/CHEBI_24860
http://purl.obolibrary.org/obo/CHEBI_22478,http://purl.obolibrary.org/obo/CHEBI_50047
http://purl.obolibrary.org/obo/CHEBI_22478,http://purl.obolibrary.org/obo/CHEBI_30879
http://purl.obolibrary.org/obo/CHEBI_36962,http://purl.obolibrary.org/obo/CHEBI_33304
http://purl.obolibrary.org/obo/CHEBI_36962,http://purl.obolibrary.org/obo/CHEBI_33285
http://purl.obolibrary.org/obo/CHEBI_46195,http://purl.obolibrary.org/obo/CHEBI_22160
http://purl.obolibrary.org/obo/CHEBI_46195,http://purl.obolibrary.org/obo/CHEBI_33853
http://purl.obolibrary.org/obo/CHEBI_204928,http://purl.obolibrary.org/obo/CHEBI_38418
http://purl.obolibrary.org/obo/CHEBI_204928,http://purl.obolibrary.org/obo/CHEBI_23066
http://purl.obolibrary.org/obo/CHEBI_204928,http://purl.obolibrary.org/obo/CHEBI_36816
http://purl.obolibrary.org/obo/CHEBI_19255,http://purl.obolibrary.org/obo/CHEBI_26440
http://purl.obolibrary.org/obo/CHEBI_19255,http://purl.obolibrary.org/obo/CHEBI_18274
http://purl.obolibrary.org/obo/CHEBI_22580,http://purl.obolibrary.org/obo/CHEBI_46955
http://purl.obolibrary.org/obo/CHEBI_22580,http://purl.obolibrary.org/obo/CHEBI_51285
http://purl.obolibrary.org/obo/CHEBI_26512,http://purl.obolibrary.org/obo/CHEBI_25384
http://purl.obolibrary.org/obo/CHEBI_26512,http://purl.obolibrary.org/obo/CHEBI_26513
http://purl.obolibrary.org/obo/CHEBI_33890,http://purl.obolibrary.org/obo/CHEBI_33861
http://purl.obolibrary.org/obo/CHEBI_33890,http://purl.obolibrary.org/obo/CHEBI_33888
http://purl.obolibrary.org/obo/CHEBI_50047,http://purl.obolibrary.org/obo/CHEBI_35352
http://purl.obolibrary.org/obo/CHEBI_50047,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_4657,http://purl.obolibrary.org/obo/CHEBI_26421
http://purl.obolibrary.org/obo/CHEBI_4657,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_4657,http://purl.obolibrary.org/obo/CHEBI_29347
http://purl.obolibrary.org/obo/CHEBI_24532,http://purl.obolibrary.org/obo/CHEBI_33285
http://purl.obolibrary.org/obo/CHEBI_24532,http://purl.obolibrary.org/obo/CHEBI_33832
http://purl.obolibrary.org/obo/CHEBI_24532,http://purl.obolibrary.org/obo/CHEBI_5686
http://purl.obolibrary.org/obo/CHEBI_39270,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_39270,http://purl.obolibrary.org/obo/CHEBI_26979
http://purl.obolibrary.org/obo/CHEBI_26895,http://purl.obolibrary.org/obo/CHEBI_25480
http://purl.obolibrary.org/obo/CHEBI_26895,http://purl.obolibrary.org/obo/CHEBI_26188
http://purl.obolibrary.org/obo/CHEBI_50694,http://purl.obolibrary.org/obo/CHEBI_26895
http://purl.obolibrary.org/obo/CHEBI_50694,http://purl.obolibrary.org/obo/CHEBI_48132
http://purl.obolibrary.org/obo/CHEBI_33551,http://purl.obolibrary.org/obo/CHEBI_33261
http://purl.obolibrary.org/obo/CHEBI_33551,http://purl.obolibrary.org/obo/CHEBI_33552
http://purl.obolibrary.org/obo/CHEBI_45081,http://purl.obolibrary.org/obo/CHEBI_35359
http://purl.obolibrary.org/obo/CHEBI_45081,http://purl.obolibrary.org/obo/CHEBI_46786
http://purl.obolibrary.org/obo/CHEBI_38700,http://purl.obolibrary.org/obo/CHEBI_26714
http://purl.obolibrary.org/obo/CHEBI_38700,http://purl.obolibrary.org/obo/CHEBI_24868
http://purl.obolibrary.org/obo/CHEBI_33833,http://purl.obolibrary.org/obo/CHEBI_33659
http://purl.obolibrary.org/obo/CHEBI_33833,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_51285,http://purl.obolibrary.org/obo/CHEBI_51269
http://purl.obolibrary.org/obo/CHEBI_51285,http://purl.obolibrary.org/obo/CHEBI_36141
http://purl.obolibrary.org/obo/CHEBI_48420,http://purl.obolibrary.org/obo/CHEBI_35689
http://purl.obolibrary.org/obo/CHEBI_48420,http://purl.obolibrary.org/obo/CHEBI_22888
http://purl.obolibrary.org/obo/CHEBI_3723,http://purl.obolibrary.org/obo/CHEBI_18379
http://purl.obolibrary.org/obo/CHEBI_3723,http://purl.obolibrary.org/obo/CHEBI_38831
http://purl.obolibrary.org/obo/CHEBI_3723,http://purl.obolibrary.org/obo/CHEBI_37143
http://purl.obolibrary.org/obo/CHEBI_35350,http://purl.obolibrary.org/obo/CHEBI_30879
http://purl.obolibrary.org/obo/CHEBI_35350,http://purl.obolibrary.org/obo/CHEBI_35341
http://purl.obolibrary.org/obo/CHEBI_23677,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_23677,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_33672,http://purl.obolibrary.org/obo/CHEBI_33636
http://purl.obolibrary.org/obo/CHEBI_33672,http://purl.obolibrary.org/obo/CHEBI_5686
http://purl.obolibrary.org/obo/CHEBI_16796,http://purl.obolibrary.org/obo/CHEBI_22160
http://purl.obolibrary.org/obo/CHEBI_16796,http://purl.obolibrary.org/obo/CHEBI_27162
http://purl.obolibrary.org/obo/CHEBI_35624,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_35624,http://purl.obolibrary.org/obo/CHEBI_33599
http://purl.obolibrary.org/obo/CHEBI_28748,http://purl.obolibrary.org/obo/CHEBI_36141
http://purl.obolibrary.org/obo/CHEBI_28748,http://purl.obolibrary.org/obo/CHEBI_49322
http://purl.obolibrary.org/obo/CHEBI_28748,http://purl.obolibrary.org/obo/CHEBI_35315
http://purl.obolibrary.org/obo/CHEBI_28748,http://purl.obolibrary.org/obo/CHEBI_48120
http://purl.obolibrary.org/obo/CHEBI_28748,http://purl.obolibrary.org/obo/CHEBI_47779
http://purl.obolibrary.org/obo/CHEBI_28971,http://purl.obolibrary.org/obo/CHEBI_17334
http://purl.obolibrary.org/obo/CHEBI_28971,http://purl.obolibrary.org/obo/CHEBI_27933
http://purl.obolibrary.org/obo/CHEBI_17303,http://purl.obolibrary.org/obo/CHEBI_38164
http://purl.obolibrary.org/obo/CHEBI_17303,http://purl.obolibrary.org/obo/CHEBI_25418
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_61313
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_47787
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_24261
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_35342
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_35344
http://purl.obolibrary.org/obo/CHEBI_16962,http://purl.obolibrary.org/obo/CHEBI_36885
http://purl.obolibrary.org/obo/CHEBI_3011,http://purl.obolibrary.org/obo/CHEBI_35676
http://purl.obolibrary.org/obo/CHEBI_3011,http://purl.obolibrary.org/obo/CHEBI_36244
http://purl.obolibrary.org/obo/CHEBI_9588,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_9588,http://purl.obolibrary.org/obo/CHEBI_37942
http://purl.obolibrary.org/obo/CHEBI_16670,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_16670,http://purl.obolibrary.org/obo/CHEBI_50047
http://purl.obolibrary.org/obo/CHEBI_9123,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_9123,http://purl.obolibrary.org/obo/CHEBI_50995
http://purl.obolibrary.org/obo/CHEBI_9123,http://purl.obolibrary.org/obo/CHEBI_36786
http://purl.obolibrary.org/obo/CHEBI_27933,http://purl.obolibrary.org/obo/CHEBI_35627
http://purl.obolibrary.org/obo/CHEBI_27933,http://purl.obolibrary.org/obo/CHEBI_25558
http://purl.obolibrary.org/obo/CHEBI_9445,http://purl.obolibrary.org/obo/CHEBI_38530
http://purl.obolibrary.org/obo/CHEBI_9445,http://purl.obolibrary.org/obo/CHEBI_24129
http://purl.obolibrary.org/obo/CHEBI_9445,http://purl.obolibrary.org/obo/CHEBI_26144
http://purl.obolibrary.org/obo/CHEBI_9445,http://purl.obolibrary.org/obo/CHEBI_32877
http://purl.obolibrary.org/obo/CHEBI_32877,http://purl.obolibrary.org/obo/CHEBI_32952
http://purl.obolibrary.org/obo/CHEBI_32877,http://purl.obolibrary.org/obo/CHEBI_50994
http://purl.obolibrary.org/obo/CHEBI_37143,http://purl.obolibrary.org/obo/CHEBI_36684
http://purl.obolibrary.org/obo/CHEBI_37143,http://purl.obolibrary.org/obo/CHEBI_24062
http://purl.obolibrary.org/obo/CHEBI_36309,http://purl.obolibrary.org/obo/CHEBI_26932
http://purl.obolibrary.org/obo/CHEBI_36309,http://purl.obolibrary.org/obo/CHEBI_47882
http://purl.obolibrary.org/obo/CHEBI_33709,http://purl.obolibrary.org/obo/CHEBI_33575
http://purl.obolibrary.org/obo/CHEBI_33709,http://purl.obolibrary.org/obo/CHEBI_50047
http://purl.obolibrary.org/obo/CHEBI_30660,http://purl.obolibrary.org/obo/CHEBI_24864
http://purl.obolibrary.org/obo/CHEBI_30660,http://purl.obolibrary.org/obo/CHEBI_53291
